rarity,level,slot,total_multiplier
Ancestral 3*,20,generator,1.067
Ancestral 3*,20,core,1.672
Ancestral 3*,21,cannon,1.385
Ancestral 3*,21,armor,1.385
Ancestral 3*,21,generator,1.068
Ancestral 3*,21,core,1.689
Ancestral 3*,22,cannon,1.39
Ancestral 3*,22,armor,1.39
Ancestral 3*,22,generator,1.069
Ancestral 3*,22,core,1.706
Ancestral 3*,23,cannon,1.394
Ancestral 3*,23,armor,1.394
Ancestral 3*,23,generator,1.071
Ancestral 3*,23,core,1.722
Ancestral 3*,24,cannon,1.399
Ancestral 3*,24,armor,1.399
Ancestral 3*,24,generator,1.072
Ancestral 3*,24,core,1.739
Ancestral 3*,25,cannon,1.403
Ancestral 3*,25,armor,1.403
Ancestral 3*,25,generator,1.073
Ancestral 3*,25,core,1.756
Ancestral 3*,26,cannon,1.408
Ancestral 3*,26,armor,1.408
Ancestral 3*,26,generator,1.074
Ancestral 3*,26,core,1.773
Ancestral 3*,27,cannon,1.412
Ancestral 3*,27,armor,1.412
Ancestral 3*,27,generator,1.075
Ancestral 3*,27,core,1.79
Ancestral 3*,28,cannon,1.417
Ancestral 3*,28,armor,1.417
Ancestral 3*,28,generator,1.076
Ancestral 3*,28,core,1.806
Ancestral 3*,29,cannon,1.421
Ancestral 3*,29,armor,1.421
Ancestral 3*,29,generator,1.077
Ancestral 3*,29,core,1.823
Ancestral 3*,30,cannon,1.426
Ancestral 3*,30,armor,1.426
Ancestral 3*,30,generator,1.078
Ancestral 3*,30,core,1.84
Ancestral 3*,31,cannon,1.432
Ancestral 3*,31,armor,1.432
Ancestral 3*,31,generator,1.081
Ancestral 3*,31,core,1.862
Ancestral 3*,32,cannon,1.439
Ancestral 3*,32,armor,1.439
Ancestral 3*,32,generator,1.083
Ancestral 3*,32,core,1.885
Ancestral 3*,33,cannon,1.446
Ancestral 3*,33,armor,1.446
Ancestral 3*,33,generator,1.085
Ancestral 3*,33,core,1.907
Ancestral 3*,34,cannon,1.452
Ancestral 3*,34,armor,1.452
Ancestral 3*,34,generator,1.087
Ancestral 3*,34,core,1.93
Ancestral 3*,35,cannon,1.459
Ancestral 3*,35,armor,1.459
Ancestral 3*,35,generator,1.09
Ancestral 3*,35,core,1.952
Ancestral 3*,36,cannon,1.466
Ancestral 3*,36,armor,1.466
Ancestral 3*,36,generator,1.092
Ancestral 3*,36,core,1.974
Ancestral 3*,37,cannon,1.473
Ancestral 3*,37,armor,1.473
Ancestral 3*,37,generator,1.094
Ancestral 3*,37,core,1.997
Ancestral 3*,38,cannon,1.479
Ancestral 3*,38,armor,1.479
Ancestral 3*,38,generator,1.096
Ancestral 3*,38,core,2.019
Ancestral 3*,39,cannon,1.486
Ancestral 3*,39,armor,1.486
Ancestral 3*,39,generator,1.099
Ancestral 3*,39,core,2.042
Ancestral 3*,40,cannon,1.493
Ancestral 3*,40,armor,1.493
Ancestral 3*,40,generator,1.101
Ancestral 3*,40,core,2.064
Ancestral 3*,41,cannon,1.502
Ancestral 3*,41,armor,1.502
Ancestral 3*,41,generator,1.104
Ancestral 3*,41,core,2.092
Ancestral 3*,42,cannon,1.511
Ancestral 3*,42,armor,1.511
Ancestral 3*,42,generator,1.108
Ancestral 3*,42,core,2.12
Ancestral 3*,43,cannon,1.52
Ancestral 3*,43,armor,1.52
Ancestral 3*,43,generator,1.111
Ancestral 3*,43,core,2.148
Ancestral 3*,44,cannon,1.529
Ancestral 3*,44,armor,1.529
Ancestral 3*,44,generator,1.114
Ancestral 3*,44,core,2.176
Ancestral 3*,45,cannon,1.538
Ancestral 3*,45,armor,1.538
Ancestral 3*,45,generator,1.118
Ancestral 3*,45,core,2.204
Ancestral 3*,46,cannon,1.547
Ancestral 3*,46,armor,1.547
Ancestral 3*,46,generator,1.121
Ancestral 3*,46,core,2.232
Ancestral 3*,47,cannon,1.556
Ancestral 3*,47,armor,1.556
Ancestral 3*,47,generator,1.124
Ancestral 3*,47,core,2.26
Ancestral 3*,48,cannon,1.564
Ancestral 3*,48,armor,1.564
Ancestral 3*,48,generator,1.128
Ancestral 3*,48,core,2.288
Ancestral 3*,49,cannon,1.573
Ancestral 3*,49,armor,1.573
Ancestral 3*,49,generator,1.131
Ancestral 3*,49,core,2.316
Ancestral 3*,50,cannon,1.582
Ancestral 3*,50,armor,1.582
Ancestral 3*,50,generator,1.134
Ancestral 3*,50,core,2.344
Ancestral 3*,51,cannon,1.591
Ancestral 3*,51,armor,1.591
Ancestral 3*,51,generator,1.138
Ancestral 3*,51,core,2.372
Ancestral 3*,52,cannon,1.6
Ancestral 3*,52,armor,1.6
Ancestral 3*,52,generator,1.141
Ancestral 3*,52,core,2.4
Ancestral 3*,53,cannon,1.609
Ancestral 3*,53,armor,1.609
Ancestral 3*,53,generator,1.144
Ancestral 3*,53,core,2.428
Ancestral 3*,54,cannon,1.618
Ancestral 3*,54,armor,1.618
Ancestral 3*,54,generator,1.148
Ancestral 3*,54,core,2.456
Ancestral 3*,55,cannon,1.627
Ancestral 3*,55,armor,1.627
Ancestral 3*,55,generator,1.151
Ancestral 3*,55,core,2.484
Ancestral 3*,56,cannon,1.636
Ancestral 3*,56,armor,1.636
Ancestral 3*,56,generator,1.155
Ancestral 3*,56,core,2.512
Ancestral 3*,57,cannon,1.645
Ancestral 3*,57,armor,1.645
Ancestral 3*,57,generator,1.158
Ancestral 3*,57,core,2.54
Ancestral 3*,58,cannon,1.654
Ancestral 3*,58,armor,1.654
Ancestral 3*,58,generator,1.161
Ancestral 3*,58,core,2.568
Ancestral 3*,59,cannon,1.663
Ancestral 3*,59,armor,1.663
Ancestral 3*,59,generator,1.165
Ancestral 3*,59,core,2.596
Ancestral 3*,60,cannon,1.672
Ancestral 3*,60,armor,1.672
Ancestral 3*,60,generator,1.168
Ancestral 3*,60,core,2.624
Ancestral 3*,61,cannon,1.685
Ancestral 3*,61,armor,1.685
Ancestral 3*,61,generator,1.171
Ancestral 3*,61,core,2.658
Ancestral 3*,62,cannon,1.699
Ancestral 3*,62,armor,1.699
Ancestral 3*,62,generator,1.175
Ancestral 3*,62,core,2.691
Ancestral 3*,63,cannon,1.712
Ancestral 3*,63,armor,1.712
Ancestral 3*,63,generator,1.178
Ancestral 3*,63,core,2.725
Ancestral 3*,64,cannon,1.726
Ancestral 3*,64,armor,1.726
Ancestral 3*,64,generator,1.181
Ancestral 3*,64,core,2.758
Ancestral 3*,65,cannon,1.739
Ancestral 3*,65,armor,1.739
Ancestral 3*,65,generator,1.185
Ancestral 3*,65,core,2.792
Ancestral 3*,66,cannon,1.753
Ancestral 3*,66,armor,1.753
Ancestral 3*,66,generator,1.188
Ancestral 3*,66,core,2.826
Ancestral 3*,67,cannon,1.766
Ancestral 3*,67,armor,1.766
Ancestral 3*,67,generator,1.192
Ancestral 3*,67,core,2.859
Ancestral 3*,68,cannon,1.78
Ancestral 3*,68,armor,1.78
Ancestral 3*,68,generator,1.195
Ancestral 3*,68,core,2.893
Ancestral 3*,69,cannon,1.793
Ancestral 3*,69,armor,1.793
Ancestral 3*,69,generator,1.198
Ancestral 3*,69,core,2.926
Ancestral 3*,70,cannon,1.806
Ancestral 3*,70,armor,1.806
Ancestral 3*,70,generator,1.202
Ancestral 3*,70,core,2.96
Ancestral 3*,71,cannon,1.82
Ancestral 3*,71,armor,1.82
Ancestral 3*,71,generator,1.205
Ancestral 3*,71,core,2.994
Ancestral 3*,72,cannon,1.833
Ancestral 3*,72,armor,1.833
Ancestral 3*,72,generator,1.208
Ancestral 3*,72,core,3.027
Ancestral 3*,73,cannon,1.847
Ancestral 3*,73,armor,1.847
Ancestral 3*,73,generator,1.212
Ancestral 3*,73,core,3.061
Ancestral 3*,74,cannon,1.86
Ancestral 3*,74,armor,1.86
Ancestral 3*,74,generator,1.215
Ancestral 3*,74,core,3.094
Ancestral 3*,75,cannon,1.874
Ancestral 3*,75,armor,1.874
Ancestral 3*,75,generator,1.218
Ancestral 3*,75,core,3.128
Ancestral 3*,76,cannon,1.887
Ancestral 3*,76,armor,1.887
Ancestral 3*,76,generator,1.222
Ancestral 3*,76,core,3.162
Ancestral 3*,77,cannon,1.9
Ancestral 3*,77,armor,1.9
Ancestral 3*,77,generator,1.225
Ancestral 3*,77,core,3.195
Ancestral 3*,78,cannon,1.914
Ancestral 3*,78,armor,1.914
Ancestral 3*,78,generator,1.228
Ancestral 3*,78,core,3.229
Ancestral 3*,79,cannon,1.927
Ancestral 3*,79,armor,1.927
Ancestral 3*,79,generator,1.232
Ancestral 3*,79,core,3.262
Ancestral 3*,80,cannon,1.941
Ancestral 3*,80,armor,1.941
Ancestral 3*,80,generator,1.235
Ancestral 3*,80,core,3.296
Ancestral 3*,81,cannon,1.974
Ancestral 3*,81,armor,1.974
Ancestral 3*,81,generator,1.24
Ancestral 3*,81,core,3.352
Ancestral 3*,82,cannon,2.008
Ancestral 3*,82,armor,2.008
Ancestral 3*,82,generator,1.244
Ancestral 3*,82,core,3.408
Ancestral 3*,83,cannon,2.042
Ancestral 3*,83,armor,2.042
Ancestral 3*,83,generator,1.249
Ancestral 3*,83,core,3.464
Ancestral 3*,84,cannon,2.075
Ancestral 3*,84,armor,2.075
Ancestral 3*,84,generator,1.253
Ancestral 3*,84,core,3.52
Ancestral 3*,85,cannon,2.109
Ancestral 3*,85,armor,2.109
Ancestral 3*,85,generator,1.258
Ancestral 3*,85,core,3.576
Ancestral 3*,86,cannon,2.142
Ancestral 3*,86,armor,2.142
Ancestral 3*,86,generator,1.262
Ancestral 3*,86,core,3.632
Ancestral 3*,87,cannon,2.176
Ancestral 3*,87,armor,2.176
Ancestral 3*,87,generator,1.267
Ancestral 3*,87,core,3.688
Ancestral 3*,88,cannon,2.21
Ancestral 3*,88,armor,2.21
Ancestral 3*,88,generator,1.271
Ancestral 3*,88,core,3.744
Ancestral 3*,89,cannon,2.243
Ancestral 3*,89,armor,2.243
Ancestral 3*,89,generator,1.276
Ancestral 3*,89,core,3.8
Ancestral 3*,90,cannon,2.277
Ancestral 3*,90,armor,2.277
Ancestral 3*,90,generator,1.28
Ancestral 3*,90,core,3.856
Ancestral 3*,91,cannon,2.31
Ancestral 3*,91,armor,2.31
Ancestral 3*,91,generator,1.284
Ancestral 3*,91,core,3.912
Ancestral 3*,92,cannon,2.344
Ancestral 3*,92,armor,2.344
Ancestral 3*,92,generator,1.289
Ancestral 3*,92,core,3.968
Ancestral 3*,93,cannon,2.378
Ancestral 3*,93,armor,2.378
Ancestral 3*,93,generator,1.293
Ancestral 3*,93,core,4.024
Ancestral 3*,94,cannon,2.411
Ancestral 3*,94,armor,2.411
Ancestral 3*,94,generator,1.298
Ancestral 3*,94,core,4.08
Ancestral 3*,95,cannon,2.445
Ancestral 3*,95,armor,2.445
Ancestral 3*,95,generator,1.302
Ancestral 3*,95,core,4.136
Ancestral 3*,96,cannon,2.478
Ancestral 3*,96,armor,2.478
Ancestral 3*,96,generator,1.307
Ancestral 3*,96,core,4.192
Ancestral 3*,97,cannon,2.512
Ancestral 3*,97,armor,2.512
Ancestral 3*,97,generator,1.311
Ancestral 3*,97,core,4.248
Ancestral 3*,98,cannon,2.546
Ancestral 3*,98,armor,2.546
Ancestral 3*,98,generator,1.316
Ancestral 3*,98,core,4.304
Ancestral 3*,99,cannon,2.579
Ancestral 3*,99,armor,2.579
Ancestral 3*,99,generator,1.32
Ancestral 3*,99,core,4.36
Ancestral 3*,100,cannon,2.613
Ancestral 3*,100,armor,2.613
Ancestral 3*,100,generator,1.325
Ancestral 3*,100,core,4.416
Ancestral 3*,101,cannon,2.691
Ancestral 3*,101,armor,2.691
Ancestral 3*,101,generator,1.33
Ancestral 3*,101,core,4.506
Ancestral 3*,102,cannon,2.77
Ancestral 3*,102,armor,2.77
Ancestral 3*,102,generator,1.336
Ancestral 3*,102,core,4.595
Ancestral 3*,103,cannon,2.848
Ancestral 3*,103,armor,2.848
Ancestral 3*,103,generator,1.342
Ancestral 3*,103,core,4.685
Ancestral 3*,104,cannon,2.926
Ancestral 3*,104,armor,2.926
Ancestral 3*,104,generator,1.347
Ancestral 3*,104,core,4.774
Ancestral 3*,105,cannon,3.005
Ancestral 3*,105,armor,3.005
Ancestral 3*,105,generator,1.353
Ancestral 3*,105,core,4.864
Ancestral 3*,106,cannon,3.083
Ancestral 3*,106,armor,3.083
Ancestral 3*,106,generator,1.358
Ancestral 3*,106,core,4.954
Ancestral 3*,107,cannon,3.162
Ancestral 3*,107,armor,3.162
Ancestral 3*,107,generator,1.364
Ancestral 3*,107,core,5.043
Ancestral 3*,108,cannon,3.24
Ancestral 3*,108,armor,3.24
Ancestral 3*,108,generator,1.37
Ancestral 3*,108,core,5.133
Ancestral 3*,109,cannon,3.318
Ancestral 3*,109,armor,3.318
Ancestral 3*,109,generator,1.375
Ancestral 3*,109,core,5.222
Ancestral 3*,110,cannon,3.397
Ancestral 3*,110,armor,3.397
Ancestral 3*,110,generator,1.381
Ancestral 3*,110,core,5.312
Ancestral 3*,111,cannon,3.475
Ancestral 3*,111,armor,3.475
Ancestral 3*,111,generator,1.386
Ancestral 3*,111,core,5.402
Ancestral 3*,112,cannon,3.554
Ancestral 3*,112,armor,3.554
Ancestral 3*,112,generator,1.392
Ancestral 3*,112,core,5.491
Ancestral 3*,113,cannon,3.632
Ancestral 3*,113,armor,3.632
Ancestral 3*,113,generator,1.398
Ancestral 3*,113,core,5.581
Ancestral 3*,114,cannon,3.71
Ancestral 3*,114,armor,3.71
Ancestral 3*,114,generator,1.403
Ancestral 3*,114,core,5.67
Ancestral 3*,115,cannon,3.789
Ancestral 3*,115,armor,3.789
Ancestral 3*,115,generator,1.409
Ancestral 3*,115,core,5.76
Ancestral 3*,116,cannon,3.867
Ancestral 3*,116,armor,3.867
Ancestral 3*,116,generator,1.414
Ancestral 3*,116,core,5.85
Ancestral 3*,117,cannon,3.946
Ancestral 3*,117,armor,3.946
Ancestral 3*,117,generator,1.42
Ancestral 3*,117,core,5.939
Ancestral 3*,118,cannon,4.024
Ancestral 3*,118,armor,4.024
Ancestral 3*,118,generator,1.426
Ancestral 3*,118,core,6.029
Ancestral 3*,119,cannon,4.102
Ancestral 3*,119,armor,4.102
Ancestral 3*,119,generator,1.431
Ancestral 3*,119,core,6.118
Ancestral 3*,120,cannon,4.181
Ancestral 3*,120,armor,4.181
Ancestral 3*,120,generator,1.437
Ancestral 3*,120,core,6.208
Ancestral 3*,121,cannon,4.293
Ancestral 3*,121,armor,4.293
Ancestral 3*,121,generator,1.444
Ancestral 3*,121,core,6.342
Ancestral 3*,122,cannon,4.405
Ancestral 3*,122,armor,4.405
Ancestral 3*,122,generator,1.45
Ancestral 3*,122,core,6.477
Ancestral 3*,123,cannon,4.517
Ancestral 3*,123,armor,4.517
Ancestral 3*,123,generator,1.457
Ancestral 3*,123,core,6.611
Ancestral 3*,124,cannon,4.629
Ancestral 3*,124,armor,4.629
Ancestral 3*,124,generator,1.464
Ancestral 3*,124,core,6.746
Ancestral 3*,125,cannon,4.741
Ancestral 3*,125,armor,4.741
Ancestral 3*,125,generator,1.47
Ancestral 3*,125,core,6.88
Ancestral 3*,126,cannon,4.853
Ancestral 3*,126,armor,4.853
Ancestral 3*,126,generator,1.477
Ancestral 3*,126,core,7.014
Ancestral 3*,127,cannon,4.965
Ancestral 3*,127,armor,4.965
Ancestral 3*,127,generator,1.484
Ancestral 3*,127,core,7.149
Ancestral 3*,128,cannon,5.077
Ancestral 3*,128,armor,5.077
Ancestral 3*,128,generator,1.491
Ancestral 3*,128,core,7.283
Ancestral 3*,129,cannon,5.189
Ancestral 3*,129,armor,5.189
Ancestral 3*,129,generator,1.497
Ancestral 3*,129,core,7.418
Ancestral 3*,130,cannon,5.301
Ancestral 3*,130,armor,5.301
Ancestral 3*,130,generator,1.504
Ancestral 3*,130,core,7.552
Ancestral 3*,131,cannon,5.413
Ancestral 3*,131,armor,5.413
Ancestral 3*,131,generator,1.511
Ancestral 3*,131,core,7.686
Ancestral 3*,132,cannon,5.525
Ancestral 3*,132,armor,5.525
Ancestral 3*,132,generator,1.517
Ancestral 3*,132,core,7.821
Ancestral 3*,133,cannon,5.637
Ancestral 3*,133,armor,5.637
Ancestral 3*,133,generator,1.524
Ancestral 3*,133,core,7.955
Ancestral 3*,134,cannon,5.749
Ancestral 3*,134,armor,5.749
Ancestral 3*,134,generator,1.531
Ancestral 3*,134,core,8.09
Ancestral 3*,135,cannon,5.861
Ancestral 3*,135,armor,5.861
Ancestral 3*,135,generator,1.538
Ancestral 3*,135,core,8.224
Ancestral 3*,136,cannon,5.973
Ancestral 3*,136,armor,5.973
Ancestral 3*,136,generator,1.544
Ancestral 3*,136,core,8.358
Ancestral 3*,137,cannon,6.085
Ancestral 3*,137,armor,6.085
Ancestral 3*,137,generator,1.551
Ancestral 3*,137,core,8.493
Ancestral 3*,138,cannon,6.197
Ancestral 3*,138,armor,6.197
Ancestral 3*,138,generator,1.558
Ancestral 3*,138,core,8.627
Ancestral 3*,139,cannon,6.309
Ancestral 3*,139,armor,6.309
Ancestral 3*,139,generator,1.564
Ancestral 3*,139,core,8.762
Ancestral 3*,140,cannon,6.421
Ancestral 3*,140,armor,6.421
Ancestral 3*,140,generator,1.571
Ancestral 3*,140,core,8.896
Ancestral 3*,141,cannon,6.555
Ancestral 3*,141,armor,6.555
Ancestral 3*,141,generator,1.58
Ancestral 3*,141,core,9.064
Ancestral 3*,142,cannon,6.69
Ancestral 3*,142,armor,6.69
Ancestral 3*,142,generator,1.589
Ancestral 3*,142,core,9.232
Ancestral 3*,143,cannon,6.824
Ancestral 3*,143,armor,6.824
Ancestral 3*,143,generator,1.598
Ancestral 3*,143,core,9.4
Ancestral 3*,144,cannon,6.958
Ancestral 3*,144,armor,6.958
Ancestral 3*,144,generator,1.607
Ancestral 3*,144,core,9.568
Ancestral 3*,145,cannon,7.093
Ancestral 3*,145,armor,7.093
Ancestral 3*,145,generator,1.616
Ancestral 3*,145,core,9.736
Ancestral 3*,146,cannon,7.227
Ancestral 3*,146,armor,7.227
Ancestral 3*,146,generator,1.625
Ancestral 3*,146,core,9.904
Ancestral 3*,147,cannon,7.362
Ancestral 3*,147,armor,7.362
Ancestral 3*,147,generator,1.634
Ancestral 3*,147,core,10.072
Ancestral 3*,148,cannon,7.496
Ancestral 3*,148,armor,7.496
Ancestral 3*,148,generator,1.643
Ancestral 3*,148,core,10.24
Ancestral 3*,149,cannon,7.63
Ancestral 3*,149,armor,7.63
Ancestral 3*,149,generator,1.652
Ancestral 3*,149,core,10.408
Ancestral 3*,150,cannon,7.765
Ancestral 3*,150,armor,7.765
Ancestral 3*,150,generator,1.661
Ancestral 3*,150,core,10.576
Ancestral 3*,151,cannon,7.899
Ancestral 3*,151,armor,7.899
Ancestral 3*,151,generator,1.67
Ancestral 3*,151,core,10.744
Ancestral 3*,152,cannon,8.034
Ancestral 3*,152,armor,8.034
Ancestral 3*,152,generator,1.679
Ancestral 3*,152,core,10.912
Ancestral 3*,153,cannon,8.168
Ancestral 3*,153,armor,8.168
Ancestral 3*,153,generator,1.688
Ancestral 3*,153,core,11.08
Ancestral 3*,154,cannon,8.302
Ancestral 3*,154,armor,8.302
Ancestral 3*,154,generator,1.697
Ancestral 3*,154,core,11.248
Ancestral 3*,155,cannon,8.437
Ancestral 3*,155,armor,8.437
Ancestral 3*,155,generator,1.706
Ancestral 3*,155,core,11.416
Ancestral 3*,156,cannon,8.571
Ancestral 3*,156,armor,8.571
Ancestral 3*,156,generator,1.715
Ancestral 3*,156,core,11.584
Ancestral 3*,157,cannon,8.706
Ancestral 3*,157,armor,8.706
Ancestral 3*,157,generator,1.724
Ancestral 3*,157,core,11.752
Ancestral 3*,158,cannon,8.84
Ancestral 3*,158,armor,8.84
Ancestral 3*,158,generator,1.732
Ancestral 3*,158,core,11.92
Ancestral 3*,159,cannon,8.974
Ancestral 3*,159,armor,8.974
Ancestral 3*,159,generator,1.741
Ancestral 3*,159,core,12.088
Ancestral 3*,160,cannon,9.109
Ancestral 3*,160,armor,9.109
Ancestral 3*,160,generator,1.75
Ancestral 3*,160,core,12.256
Ancestral 3*,161,cannon,9.333
Ancestral 3*,161,armor,9.333
Ancestral 3*,161,generator,1.762
Ancestral 3*,161,core,12.536
Ancestral 3*,162,cannon,9.557
Ancestral 3*,162,armor,9.557
Ancestral 3*,162,generator,1.773
Ancestral 3*,162,core,12.816
Ancestral 3*,163,cannon,9.781
Ancestral 3*,163,armor,9.781
Ancestral 3*,163,generator,1.784
Ancestral 3*,163,core,13.096
Ancestral 3*,164,cannon,10.005
Ancestral 3*,164,armor,10.005
Ancestral 3*,164,generator,1.795
Ancestral 3*,164,core,13.376
Ancestral 3*,165,cannon,10.229
Ancestral 3*,165,armor,10.229
Ancestral 3*,165,generator,1.806
Ancestral 3*,165,core,13.656
Ancestral 3*,166,cannon,10.453
Ancestral 3*,166,armor,10.453
Ancestral 3*,166,generator,1.818
Ancestral 3*,166,core,13.936
Ancestral 3*,167,cannon,10.677
Ancestral 3*,167,armor,10.677
Ancestral 3*,167,generator,1.829
Ancestral 3*,167,core,14.216
Ancestral 3*,168,cannon,10.901
Ancestral 3*,168,armor,10.901
Ancestral 3*,168,generator,1.84
Ancestral 3*,168,core,14.496
Ancestral 3*,169,cannon,11.125
Ancestral 3*,169,armor,11.125
Ancestral 3*,169,generator,1.851
Ancestral 3*,169,core,14.776
Ancestral 3*,170,cannon,11.349
Ancestral 3*,170,armor,11.349
Ancestral 3*,170,generator,1.862
Ancestral 3*,170,core,15.056
Ancestral 3*,171,cannon,11.573
Ancestral 3*,171,armor,11.573
Ancestral 3*,171,generator,1.874
Ancestral 3*,171,core,15.336
Ancestral 3*,172,cannon,11.797
Ancestral 3*,172,armor,11.797
Ancestral 3*,172,generator,1.885
Ancestral 3*,172,core,15.616
Ancestral 3*,173,cannon,12.021
Ancestral 3*,173,armor,12.021
Ancestral 3*,173,generator,1.896
Ancestral 3*,173,core,15.896
Ancestral 3*,174,cannon,12.245
Ancestral 3*,174,armor,12.245
Ancestral 3*,174,generator,1.907
Ancestral 3*,174,core,16.176
Ancestral 3*,175,cannon,12.469
Ancestral 3*,175,armor,12.469
Ancestral 3*,175,generator,1.918
Ancestral 3*,175,core,16.456
Ancestral 3*,176,cannon,12.693
Ancestral 3*,176,armor,12.693
Ancestral 3*,176,generator,1.93
Ancestral 3*,176,core,16.736
Ancestral 3*,177,cannon,12.917
Ancestral 3*,177,armor,12.917
Ancestral 3*,177,generator,1.941
Ancestral 3*,177,core,17.016
Ancestral 3*,178,cannon,13.141
Ancestral 3*,178,armor,13.141
Ancestral 3*,178,generator,1.952
Ancestral 3*,178,core,17.296
Ancestral 3*,179,cannon,13.365
Ancestral 3*,179,armor,13.365
Ancestral 3*,179,generator,1.963
Ancestral 3*,179,core,17.576
Ancestral 3*,180,cannon,13.589
Ancestral 3*,180,armor,13.589
Ancestral 3*,180,generator,1.974
Ancestral 3*,180,core,17.856
Ancestral 3*,181,cannon,13.813
Ancestral 3*,181,armor,13.813
Ancestral 3*,181,generator,1.986
Ancestral 3*,181,core,18.136
Ancestral 3*,182,cannon,14.037
Ancestral 3*,182,armor,14.037
Ancestral 3*,182,generator,1.997
Ancestral 3*,182,core,18.416
Ancestral 3*,183,cannon,14.261
Ancestral 3*,183,armor,14.261
Ancestral 3*,183,generator,2.008
Ancestral 3*,183,core,18.696
Ancestral 3*,184,cannon,14.485
Ancestral 3*,184,armor,14.485
Ancestral 3*,184,generator,2.019
Ancestral 3*,184,core,18.976
Ancestral 3*,185,cannon,14.709
Ancestral 3*,185,armor,14.709
Ancestral 3*,185,generator,2.03
Ancestral 3*,185,core,19.256
Ancestral 3*,186,cannon,14.933
Ancestral 3*,186,armor,14.933
Ancestral 3*,186,generator,2.042
Ancestral 3*,186,core,19.536
Ancestral 3*,187,cannon,15.157
Ancestral 3*,187,armor,15.157
Ancestral 3*,187,generator,2.053
Ancestral 3*,187,core,19.816
Ancestral 3*,188,cannon,15.381
Ancestral 3*,188,armor,15.381
Ancestral 3*,188,generator,2.064
Ancestral 3*,188,core,20.096
Ancestral 3*,189,cannon,15.605
Ancestral 3*,189,armor,15.605
Ancestral 3*,189,generator,2.075
Ancestral 3*,189,core,20.376
Ancestral 3*,190,cannon,15.829
Ancestral 3*,190,armor,15.829
Ancestral 3*,190,generator,2.086
Ancestral 3*,190,core,20.656
Ancestral 3*,191,cannon,16.053
Ancestral 3*,191,armor,16.053
Ancestral 3*,191,generator,2.098
Ancestral 3*,191,core,20.936
Ancestral 3*,192,cannon,16.277
Ancestral 3*,192,armor,16.277
Ancestral 3*,192,generator,2.109
Ancestral 3*,192,core,21.216
Ancestral 3*,193,cannon,16.501
Ancestral 3*,193,armor,16.501
Ancestral 3*,193,generator,2.12
Ancestral 3*,193,core,21.496
Ancestral 3*,194,cannon,16.725
Ancestral 3*,194,armor,16.725
Ancestral 3*,194,generator,2.131
Ancestral 3*,194,core,21.776
Ancestral 3*,195,cannon,16.949
Ancestral 3*,195,armor,16.949
Ancestral 3*,195,generator,2.142
Ancestral 3*,195,core,22.056
Ancestral 3*,196,cannon,17.173
Ancestral 3*,196,armor,17.173
Ancestral 3*,196,generator,2.154
Ancestral 3*,196,core,22.336
Ancestral 3*,197,cannon,17.397
Ancestral 3*,197,armor,17.397
Ancestral 3*,197,generator,2.165
Ancestral 3*,197,core,22.616
Ancestral 3*,198,cannon,17.621
Ancestral 3*,198,armor,17.621
Ancestral 3*,198,generator,2.176
Ancestral 3*,198,core,22.896
Ancestral 3*,199,cannon,17.845
Ancestral 3*,199,armor,17.845
Ancestral 3*,199,generator,2.187
Ancestral 3*,199,core,23.176
Ancestral 3*,200,cannon,18.069
Ancestral 3*,200,armor,18.069
Ancestral 3*,200,generator,2.198
Ancestral 3*,200,core,23.456
Ancestral 3*,201,cannon,18.293
Ancestral 3*,201,armor,18.293
