ledger_scope,source_family,wiki_track_name,source_item,wiki_page_title,wiki_page_url,state_field,max_level_field,activation_field,contributor_id,semantic_type,operation,target_stat,raw_or_derived,dependencies,unlock_notes,wiki_semantic_note,confidence,uncertainty_notes,source_ref
perk,perk,"x12.00 Cash Per Wave, But Enemy Kill Don't Give Cash",Trade-Off / Cash Per Wave vs Enemy Kill Cash,Perks,https://the-tower-idle-tower-defense.fandom.com/wiki/Perks,perk__tradeoff_cash_per_wave_kill_cash__selected_count,perk__tradeoff_cash_per_wave_kill_cash__max_count,—,perk__cash_per_wave_tradeoff__multiplier,multiplier,multiply,cash_per_wave,raw,—,Perks are earned in a round after the Unlock Perks lab; trade-off perks have quantity 1 and Improve Trade-Off Perks increases the benefit side except for the ranged enemy distance trade-off.,Trade-off perk quantity 1; benefit side gives x12.00 Cash Per Wave.,strong,Benefit side is improved by Improve Trade-Off Perks; see https://the-tower-idle-tower-defense.fandom.com/wiki/Perk_Labs/Improve_Trade-Off_Perks and Perks lines 457-479.,Perks lines 457-479
perk,perk,"x12.00 Cash Per Wave, But Enemy Kill Don't Give Cash",Trade-Off / Cash Per Wave vs Enemy Kill Cash,Perks,https://the-tower-idle-tower-defense.fandom.com/wiki/Perks,perk__tradeoff_cash_per_wave_kill_cash__selected_count,perk__tradeoff_cash_per_wave_kill_cash__max_count,—,perk__cash_on_kill_tradeoff__enabled,enabled,set_enabled,cash_on_enemy_kill_enabled,raw,—,Perks are earned in a round after the Unlock Perks lab; trade-off perks have quantity 1 and Improve Trade-Off Perks increases the benefit side except for the ranged enemy distance trade-off.,Trade-off perk quantity 1; drawback side disables cash from enemy kills.,strong,—,Perks lines 457-479
perk,perk,"Tower Health Regen x8.00, But Tower Max Max Health -60%",Trade-Off / Health Regen vs Tower Max Health,Perks,https://the-tower-idle-tower-defense.fandom.com/wiki/Perks,perk__tradeoff_health_regen_health__selected_count,perk__tradeoff_health_regen_health__max_count,—,perk__health_regen_tradeoff__multiplier,multiplier,multiply,health_regen,raw,—,Perks are earned in a round after the Unlock Perks lab; trade-off perks have quantity 1 and Improve Trade-Off Perks increases the benefit side except for the ranged enemy distance trade-off.,Trade-off perk quantity 1; benefit side gives Tower Health Regen x8.00.,strong,Benefit side is improved by Improve Trade-Off Perks; see https://the-tower-idle-tower-defense.fandom.com/wiki/Perk_Labs/Improve_Trade-Off_Perks and Perks lines 457-479.,Perks lines 457-479
perk,perk,"Tower Health Regen x8.00, But Tower Max Max Health -60%",Trade-Off / Health Regen vs Tower Max Health,Perks,https://the-tower-idle-tower-defense.fandom.com/wiki/Perks,perk__tradeoff_health_regen_health__selected_count,perk__tradeoff_health_regen_health__max_count,—,perk__tower_health_negative_tradeoff__multiplier,multiplier,multiply,health,raw,—,Perks are earned in a round after the Unlock Perks lab; trade-off perks have quantity 1 and Improve Trade-Off Perks increases the benefit side except for the ranged enemy distance trade-off.,Trade-off perk quantity 1; drawback side reduces Tower Max Health by 60%.,strong,—,Perks lines 457-479
perk,perk,"Boss Health -70%, But Boss Speed +50%",Trade-Off / Boss Health vs Boss Speed,Perks,https://the-tower-idle-tower-defense.fandom.com/wiki/Perks,perk__tradeoff_boss_health_speed__selected_count,perk__tradeoff_boss_health_speed__max_count,—,perk__boss_health_negative_tradeoff__multiplier,multiplier,multiply,boss_health_multiplier,raw,—,Perks are earned in a round after the Unlock Perks lab; trade-off perks have quantity 1 and Improve Trade-Off Perks increases the benefit side except for the ranged enemy distance trade-off.,Trade-off perk quantity 1; benefit side gives Boss Health -70%.,strong,Benefit side is improved by Improve Trade-Off Perks; see https://the-tower-idle-tower-defense.fandom.com/wiki/Perk_Labs/Improve_Trade-Off_Perks and Perks lines 457-479.,Perks lines 457-479
perk,perk,"Boss Health -70%, But Boss Speed +50%",Trade-Off / Boss Health vs Boss Speed,Perks,https://the-tower-idle-tower-defense.fandom.com/wiki/Perks,perk__tradeoff_boss_health_speed__selected_count,perk__tradeoff_boss_health_speed__max_count,—,perk__boss_speed_tradeoff__multiplier,multiplier,multiply,boss_speed_multiplier,raw,—,Perks are earned in a round after the Unlock Perks lab; trade-off perks have quantity 1 and Improve Trade-Off Perks increases the benefit side except for the ranged enemy distance trade-off.,Trade-off perk quantity 1; drawback side increases Boss Speed by 50%.,strong,—,Perks lines 457-479
perk,perk,"Lifesteal x2.50, But Knockback force -70%",Trade-Off / Lifesteal vs Knockback Force,Perks,https://the-tower-idle-tower-defense.fandom.com/wiki/Perks,perk__tradeoff_lifesteal_knockback__selected_count,perk__tradeoff_lifesteal_knockback__max_count,—,perk__lifesteal_positive_tradeoff__multiplier,multiplier,multiply,lifesteal_pct,raw,—,Perks are earned in a round after the Unlock Perks lab; trade-off perks have quantity 1 and Improve Trade-Off Perks increases the benefit side except for the ranged enemy distance trade-off.,Trade-off perk quantity 1; benefit side gives Lifesteal x2.50.,strong,Benefit side is improved by Improve Trade-Off Perks; see https://the-tower-idle-tower-defense.fandom.com/wiki/Perk_Labs/Improve_Trade-Off_Perks and Perks lines 457-479.,Perks lines 457-479
perk,perk,"Lifesteal x2.50, But Knockback force -70%",Trade-Off / Lifesteal vs Knockback Force,Perks,https://the-tower-idle-tower-defense.fandom.com/wiki/Perks,perk__tradeoff_lifesteal_knockback__selected_count,perk__tradeoff_lifesteal_knockback__max_count,—,perk__knockback_force_tradeoff__multiplier,multiplier,multiply,knockback_force,raw,—,Perks are earned in a round after the Unlock Perks lab; trade-off perks have quantity 1 and Improve Trade-Off Perks increases the benefit side except for the ranged enemy distance trade-off.,Trade-off perk quantity 1; drawback side reduces Knockback Force by 70%.,strong,—,Perks lines 457-479
battle_condition,battle_condition,Death Ray Resistance,Death Ray Resistance,Tournaments/Battle Conditions List,https://the-tower-idle-tower-defense.fandom.com/wiki/Tournaments/Battle_Conditions_List,battle_condition__death_ray_resistance__level,—,battle_condition__death_ray_resistance__active,battle_condition__death_ray_resistance__pct,pct,set_pct,death_ray_enemy_health_damage_pct,raw,Affected by Battle Condition Reduction labs where applicable.,Battle Conditions appear as static modifiers on tiers 14+ and as Heat modifiers in tournaments/leagues.,"Instead of destroying enemies, death ray deals x% enemy health as damage.",strong,—,Battle Conditions List; Tiers battle-condition section
battle_condition,battle_condition,Thorns Resistance,Thorns Resistance,Tournaments/Battle Conditions List,https://the-tower-idle-tower-defense.fandom.com/wiki/Tournaments/Battle_Conditions_List,battle_condition__thorns_resistance__level,—,battle_condition__thorns_resistance__active,battle_condition__thorns_resistance__pct,pct,set_pct,thorns_damage_pct,raw,Affected by Battle Condition Reduction labs where applicable.,Battle Conditions appear as static modifiers on tiers 14+ and as Heat modifiers in tournaments/leagues.,Thorns deal x% damage.,strong,—,Battle Conditions List; Tiers battle-condition section
battle_condition,battle_condition,Enemy Attack Speed,Enemy Attack Speed,Tournaments/Battle Conditions List,https://the-tower-idle-tower-defense.fandom.com/wiki/Tournaments/Battle_Conditions_List,battle_condition__enemy_attack_speed__level,—,battle_condition__enemy_attack_speed__active,battle_condition__enemy_attack_speed__pct,pct,set_pct,enemy_attack_speed_pct_bonus,raw,Affected by Battle Condition Reduction labs where applicable.,Battle Conditions appear as static modifiers on tiers 14+ and as Heat modifiers in tournaments/leagues.,Enemy attack speed is increased by x%.,strong,—,Battle Conditions List; Tiers battle-condition section
battle_condition,battle_condition,Knockback Resistance,Knockback Resistance,Tournaments/Battle Conditions List,https://the-tower-idle-tower-defense.fandom.com/wiki/Tournaments/Battle_Conditions_List,battle_condition__knockback_resistance__level,—,battle_condition__knockback_resistance__active,battle_condition__knockback_resistance__pct,pct,set_pct,knockback_force_reduction_pct,raw,Affected by Battle Condition Reduction labs where applicable.,Battle Conditions appear as static modifiers on tiers 14+ and as Heat modifiers in tournaments/leagues.,Knockback force applied to enemies is reduced by x%.,strong,—,Battle Conditions List; Tiers battle-condition section
battle_condition,battle_condition,Plasma Cannon Resistance,Plasma Cannon Resistance,Tournaments/Battle Conditions List,https://the-tower-idle-tower-defense.fandom.com/wiki/Tournaments/Battle_Conditions_List,battle_condition__plasma_cannon_resistance__level,—,battle_condition__plasma_cannon_resistance__active,battle_condition__plasma_cannon_resistance__pct,pct,set_pct,plasma_cannon_damage_pct,raw,Affected by Battle Condition Reduction labs where applicable.,Battle Conditions appear as static modifiers on tiers 14+ and as Heat modifiers in tournaments/leagues.,Plasma Cannon deals x% of normal damage.,strong,—,Battle Conditions List; Tiers battle-condition section
battle_condition,battle_condition,More Enemies,More Enemies,Tournaments/Battle Conditions List,https://the-tower-idle-tower-defense.fandom.com/wiki/Tournaments/Battle_Conditions_List,battle_condition__more_enemies__level,—,battle_condition__more_enemies__active,battle_condition__more_enemies__pct,pct,set_pct,enemy_spawn_rate_pct_bonus,raw,Affected by Battle Condition Reduction labs where applicable.,Battle Conditions appear as static modifiers on tiers 14+ and as Heat modifiers in tournaments/leagues.,x% more enemies spawn.,strong,—,Battle Conditions List; Tiers battle-condition section
battle_condition,battle_condition,Orb Resistance,Orb Resistance,Tournaments/Battle Conditions List,https://the-tower-idle-tower-defense.fandom.com/wiki/Tournaments/Battle_Conditions_List,battle_condition__orb_resistance__level,—,battle_condition__orb_resistance__active,battle_condition__orb_resistance__pct,pct,set_pct,orb_enemy_health_damage_pct,raw,Affected by Battle Condition Reduction labs where applicable.,Battle Conditions appear as static modifiers on tiers 14+ and as Heat modifiers in tournaments/leagues.,"Instead of destroying enemies, orbs deal x% enemy health as damage.",strong,—,Battle Conditions List; Tiers battle-condition section
battle_condition,battle_condition,More Bosses,More Bosses,Tournaments/Battle Conditions List,https://the-tower-idle-tower-defense.fandom.com/wiki/Tournaments/Battle_Conditions_List,battle_condition__more_bosses__level,—,battle_condition__more_bosses__active,battle_condition__more_bosses__count,count,set_count,boss_spawn_interval_waves,raw,Battle-condition level is context-dependent; tournament description notes More Bosses is an exception to wave-1000 ramping.,Battle Conditions appear as static modifiers on tiers 14+ and as Heat modifiers in tournaments/leagues.,Bosses spawn every x waves instead of 10.,strong,—,Battle Conditions List; Tiers battle-condition section
battle_condition,battle_condition,Enemy Speed,Enemy Speed,Tournaments/Battle Conditions List,https://the-tower-idle-tower-defense.fandom.com/wiki/Tournaments/Battle_Conditions_List,battle_condition__enemy_speed__level,—,battle_condition__enemy_speed__active,battle_condition__enemy_speed__pct,pct,set_pct,enemy_speed_pct_bonus,raw,Affected by Battle Condition Reduction labs where applicable.,Battle Conditions appear as static modifiers on tiers 14+ and as Heat modifiers in tournaments/leagues.,Enemies move x% faster.,strong,—,Battle Conditions List; Tiers battle-condition section
battle_condition,battle_condition,Armored Enemies,Armored Enemies,Tournaments/Battle Conditions List,https://the-tower-idle-tower-defense.fandom.com/wiki/Tournaments/Battle_Conditions_List,battle_condition__armored_enemies__level,—,battle_condition__armored_enemies__active,battle_condition__armored_enemies__count,count,set_count,armored_enemy_block_hits_count,raw,Affected by Battle Condition Reduction labs where applicable.,Battle Conditions appear as static modifiers on tiers 14+ and as Heat modifiers in tournaments/leagues.,Enemies block the first x hits.,strong,—,Battle Conditions List; Tiers battle-condition section
battle_condition,battle_condition,Energy Shields Down,Energy Shields Down,Tournaments/Battle Conditions List,https://the-tower-idle-tower-defense.fandom.com/wiki/Tournaments/Battle_Conditions_List,battle_condition__energy_shields_down__level,—,battle_condition__energy_shields_down__active,battle_condition__energy_shields_down__pct,pct,set_pct,energy_shield_recharge_time_pct_bonus,raw,Affected by Battle Condition Reduction labs where applicable.,Battle Conditions appear as static modifiers on tiers 14+ and as Heat modifiers in tournaments/leagues.,Energy Shield recharge time is increased by x%.,strong,—,Battle Conditions List; Tiers battle-condition section
battle_condition,battle_condition,Death Defy Down,Death Defy Down,Tournaments/Battle Conditions List,https://the-tower-idle-tower-defense.fandom.com/wiki/Tournaments/Battle_Conditions_List,battle_condition__death_defy_down__level,—,battle_condition__death_defy_down__active,battle_condition__death_defy_down__pct,pct,set_pct,death_defy_reduction_pct,raw,Affected by Battle Condition Reduction labs where applicable.,Battle Conditions appear as static modifiers on tiers 14+ and as Heat modifiers in tournaments/leagues.,Death Defy chance is reduced by x%.,strong,—,Battle Conditions List; Tiers battle-condition section
battle_condition,battle_condition,Ultimate Weapon Durations,Ultimate Weapon Durations,Tournaments/Battle Conditions List,https://the-tower-idle-tower-defense.fandom.com/wiki/Tournaments/Battle_Conditions_List,battle_condition__ultimate_weapon_durations__level,—,battle_condition__ultimate_weapon_durations__active,battle_condition__ultimate_weapon_durations__chrono_field_duration__duration_seconds_reduction,duration_seconds_bonus,add_duration_seconds,chrono_field_duration_seconds,raw,Excluded from the generic Battle Condition Reduction lab; specific group reduction applies via battle-condition lab groups.,Battle Conditions appear as static modifiers on tiers 14+ and as Heat modifiers in tournaments/leagues.,Reduce the duration of Chrono Field by X seconds.,strong,Represented as an additive negative duration contribution; engine composes sign by contributor semantics.,Battle Conditions List; Tiers battle-condition section
battle_condition,battle_condition,Ultimate Weapon Durations,Ultimate Weapon Durations,Tournaments/Battle Conditions List,https://the-tower-idle-tower-defense.fandom.com/wiki/Tournaments/Battle_Conditions_List,battle_condition__ultimate_weapon_durations__level,—,battle_condition__ultimate_weapon_durations__active,battle_condition__ultimate_weapon_durations__golden_tower_duration__duration_seconds_reduction,duration_seconds_bonus,add_duration_seconds,golden_tower_duration_seconds,raw,Excluded from the generic Battle Condition Reduction lab; specific group reduction applies via battle-condition lab groups.,Battle Conditions appear as static modifiers on tiers 14+ and as Heat modifiers in tournaments/leagues.,Reduce the duration of Golden Tower by X seconds.,strong,Represented as an additive negative duration contribution; engine composes sign by contributor semantics.,Battle Conditions List; Tiers battle-condition section
